DeviceName:,Sonarworks;Systemwide,BitDepth:,32,Samplerate:,48000,SampleLayout:,1,IsFloat:,1,ChannelLayout:,2,PreBufferedBufferCount:,0
m_nHostTimestamp:,501796877991,m_nStreamPosition:,50688,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501807550384,m_nStreamPosition:,51200,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501818222778,m_nStreamPosition:,51712,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501828895171,m_nStreamPosition:,52224,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501839567564,m_nStreamPosition:,52736,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501850239957,m_nStreamPosition:,53248,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501860912350,m_nStreamPosition:,53760,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501871584743,m_nStreamPosition:,54272,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501882257137,m_nStreamPosition:,54784,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501892929530,m_nStreamPosition:,55296,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501903601923,m_nStreamPosition:,55808,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501914274316,m_nStreamPosition:,56320,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501924946709,m_nStreamPosition:,56832,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501935619102,m_nStreamPosition:,57344,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501946291496,m_nStreamPosition:,57856,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501956963889,m_nStreamPosition:,58368,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501967636282,m_nStreamPosition:,58880,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501978308675,m_nStreamPosition:,59392,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501988981068,m_nStreamPosition:,59904,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,501999653461,m_nStreamPosition:,60416,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502010325855,m_nStreamPosition:,60928,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502020998248,m_nStreamPosition:,61440,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502031670641,m_nStreamPosition:,61952,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502042343034,m_nStreamPosition:,62464,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502053015427,m_nStreamPosition:,62976,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502063687820,m_nStreamPosition:,63488,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502074360214,m_nStreamPosition:,64000,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
